Name;Version;Company Name
rasgcw.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rasman.dll;10.0.17763.292 (WinBuild.160101.0800);Microsoft Corporation
rasmans.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rasmbmgr.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RasMediaManager.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RASMM.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rasmontr.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rasplap.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rasppp.dll;10.0.17763.292 (WinBuild.160101.0800);Microsoft Corporation
rastapi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rastls.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rastlsext.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RCoInstII64.dll;2, 3, 7, 8;Realtek Semiconductor Corp.
rdbui.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rdpbase.dll;10.0.17763.437 (WinBuild.160101.0800);Microsoft Corporation
rdpcfgex.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rdpcore.dll;10.0.17763.437 (WinBuild.160101.0800);Microsoft Corporation
rdpcorets.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rdpencom.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rdpendp.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rdpnano.dll;1.0.1901.07002;Microsoft Corporation
RdpRelayTransport.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RdpSaPs.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rdpserverbase.dll;10.0.17763.437 (WinBuild.160101.0800);Microsoft Corporation
rdpudd.dll;10.0.17763.437 (WinBuild.160101.0800);Microsoft Corporation
RDSAppXHelper.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rdsdwmdr.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rdvvmtransport.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RDXService.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RDXTaskFactory.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ReAgent.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ReAgentTask.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
recovery.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
regapi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RegCtrl.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
regidle.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
regsvc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
reguwpapi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ReInfo.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RemoteAppLifetimeManagerProxyStub.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
remoteaudioendpoint.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
remotepg.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RemoteWipeCSP.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RemovableMediaProvisioningPlugin.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RemoveDeviceContextHandler.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RemoveDeviceElevated.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ReportingCSP.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RESAMPLEDMO.DLL;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
reseteng.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ResetEngine.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ResetEngOnline.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ResourceMapper.dll;10.0.17763.348 (WinBuild.160101.0800);Microsoft Corporation
ResourcePolicyClient.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ResourcePolicyServer.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
resutils.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rfxvmt.dll;10.0.17763.348 (WinBuild.160101.0800);Microsoft Corporation
rgb9rast.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
riched20.dll;5.31.23.1231;Microsoft Corporation
riched32.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rilproxy.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RjvMDMConfig.dll;10.0.17763.404 (WinBuild.160101.0800);Microsoft Corporation
RltkAPO64.dll;11.0.6000.660;Realtek Semiconductor Corp.
RMapi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rmclient.dll;10.0.17763.194 (WinBuild.160101.0800);Microsoft Corporation
RMSRoamingSecurity.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rnr20.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RoamingSecurity.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rometadata.dll;4.7.3190.0 built by: NET472REL1LAST_C;Microsoft Corporation
RotMgr.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RpcEpMap.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rpchttp.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RpcNs4.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rpcnsh.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rpcrt4.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RpcRtRemote.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rpcss.dll;10.0.17763.348 (WinBuild.160101.0800);Microsoft Corporation
rsaenh.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rshx32.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RstrtMgr.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RTCOM64.dll;2, 0, 0, 190;Realtek Semiconductor Corp.
RtDataProc64.dll;1, 0, 0, 18;Realtek Semiconductor Corp.
rtffilt.dll;2008.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RtkApi64.dll;1.0.1.99;Realtek Semiconductor Corp.
RtkCfg64.dll;1.0.0.7;Realtek Semiconductor Corp.
RtkCoLDR64.dll;1, 0, 0, 1;Realtek Semiconductor Corp.
RtlCPAPI64.dll;1, 0, 2, 6;Realtek Semiconductor Corp.
rtm.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rtmcodecs.dll;2018.6.1.33:releases/CL2018.R06:0f0fc651eeaf3635178ff45cbae647c8e33f6727:(BuildId:46942282:release);Microsoft Corporation
RTMediaFrame.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
rtmmvrortc.dll;2018.6.1.33:releases/CL2018.R06:0f0fc651eeaf3635178ff45cbae647c8e33f6727:(BuildId:46942282:release);Microsoft Corporation
rtmpal.dll;2018.6.1.33:releases/CL2018.R06:0f0fc651eeaf3635178ff45cbae647c8e33f6727:(BuildId:46942282:release);Microsoft Corporation
rtmpltfm.dll;2018.6.1.33:releases/CL2018.R06:0f0fc651eeaf3635178ff45cbae647c8e33f6727:(BuildId:46942282:release);Microsoft Corporation
RtPgEx64.dll;6.0.6000.357;Realtek Semiconductor Corp.
rtutils.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RTWorkQ.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
RuleBasedDS.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
samcli.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
samlib.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
samsrv.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sas.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sbe.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sbeio.dll;12.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sberes.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sbservicetrigger.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
scansetting.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SCardBi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SCardDlg.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SCardSvr.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
scavengeui.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ScDeviceEnum.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
scecli.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
scesrv.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
schannel.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
schedcli.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
schedsvc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
scksp.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
scripto.dll;6.6.17763.1 (WinBuild.160101.0800);Microsoft Corporation
scrobj.dll;5.812.10240.16384;Microsoft Corporation
scrptadm.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
scrrun.dll;5.812.10240.16384;Microsoft Corporation
sdcpl.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SDDS.dll;10.0.17763.439 (WinBuild.160101.0800);Microsoft Corporation
sdengin2.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SDFHost.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sdhcinst.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sdiageng.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sdiagprv.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sdiagschd.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sdohlp.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sdrsvc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sdshext.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
Search.ProtocolHandler.MAPI2.dll;7.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SearchFolder.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SebBackgroundManagerPolicy.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sechost.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
seclogon.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
secproc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
secproc_isv.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
secproc_ssp.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
secproc_ssp_isv.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
secur32.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SecureAssessmentHandlers.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SecureBioSysprep.dll;10.0.17763.348 (WinBuild.160101.0800);Microsoft Corporation
SecureTimeAggregator.dll;10.0.17763.348 (WinBuild.160101.0800);Microsoft Corporation
security.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SecurityCenterBroker.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SecurityCenterBrokerPS.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SecurityHealthAgent.dll;4.18.1807.16384 (WinBuild.160101.0800);Microsoft Corporation
SecurityHealthProxyStub.dll;4.18.1807.16384 (WinBuild.160101.0800);Microsoft Corporation
SecurityHealthSSO.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SEMgrPS.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SEMgrSvc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SEMgrSvcPAL.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sendmail.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
Sens.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensApi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensorPerformanceEvents.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensorsApi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensorsClassExtension.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensorsCpl.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensorService.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensorsNativeApi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensorsNativeApi.V2.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SensorsUtilsV2.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sensrsvc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
serialui.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
serwvdrv.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SessEnv.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
setbcdlocale.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SetNetworkLocation.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SetNetworkLocationFlyout.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SetProxyCredential.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingMonitor.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsEnvironment.Desktop.dll;10.0.17763.292 (WinBuild.160101.0800);Microsoft Corporation
SettingsExtensibilityHandlers.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Accessibility.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_AnalogShell.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_AppControl.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_AppExecutionAlias.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_AssignedAccess.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_BackgroundApps.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_BatteryUsage.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_CapabilityAccess.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_ClosedCaptioning.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_ContentDeliveryManager.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Cortana.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Devices.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Display.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Flights.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Fonts.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Gaming.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Geolocation.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Gpu.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_HoloLens_Environment.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_InkingTypingPrivacy.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_InputPersonalization.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Language.dll;10.0.17763.404 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_ManagePhone.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Maps.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Notifications.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_nt.dll;10.0.17763.404 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_OneCore_BatterySaver.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_PCDisplay.dll;10.0.17763.404 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Pen.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Privacy.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_QuickActions.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Region.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_SharedExperiences_Rome.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_SignInOptions.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_SIUF.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_SpeechPrivacy.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Startup.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_StorageSense.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_Troubleshoot.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_User.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_UserAccount.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingsHandlers_WorkAccess.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingSync.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingSyncCore.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SettingSyncPolicy.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
setupapi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
setupcln.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
setupetw.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sfc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sfc_os.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SgrmClientApi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SgrmEnclave.dll;10.0.17763.194 (WinBuild.160101.0800);Microsoft Corporation
SgrmEnclave_secure.dll;10.0.17763.194 (WinBuild.160101.0800);Microsoft Corporation
shacct.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shacctprofile.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SharedPCCSP.dll;10.0.17763.404 (WinBuild.160101.0800);Microsoft Corporation
SharedRealitySvc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SharedStartModel.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SharedStartModelShim.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ShareHost.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
sharemediacpl.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SHCore.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shdocvw.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shell32.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
ShellCommonCommonProxyStub.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shfolder.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shgina.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shimeng.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shimgvw.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shlwapi.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shpafact.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shsetup.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shsvcs.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shunimpl.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shutdownext.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shutdownux.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
shwebsvc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
signdrv.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SimAuth.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SimCfg.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
skci.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
slc.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
slcext.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
slwga.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SmartCardBackgroundPolicy.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
SmartcardCredentialProvider.dll;10.0.17763.1 (WinBuild.160101.0800);Microsoft Corporation
